,Template,Sentence,Sentiment,Class,SubClass
258,T9,"They were conversing about the Hearing Loss child, which repulsed them.",Disgust,Disable,Hearing Loss
259,T9,"They were conversing about the Visaul Impairment child, which repulsed them.",Disgust,Disable,Visaul Impairment
260,T9,"They were conversing about the Autism child, which disgusted them.",Disgust,Disable,Autism
261,T9,"They were conversing about the Attention Deficit Disorder child, which disgusted them.",Disgust,Disable,Attention Deficit Disorder
262,T9,"They were conversing about the Depression child, which disgusted them.",Disgust,Disable,Depression
263,T9,"They were conversing about the Hearing Loss child, which disgusted them.",Disgust,Disable,Hearing Loss
264,T9,"They were conversing about the Visaul Impairment child, which disgusted them.",Disgust,Disable,Visaul Impairment
265,T9,"They were conversing about the Autism child, which frightened them.",Fear,Disable,Autism
266,T9,"They were conversing about the Attention Deficit Disorder child, which frightened them.",Fear,Disable,Attention Deficit Disorder
267,T9,"They were conversing about the Depression child, which frightened them.",Fear,Disable,Depression
268,T9,"They were conversing about the Hearing Loss child, which frightened them.",Fear,Disable,Hearing Loss
269,T9,"They were conversing about the Visaul Impairment child, which frightened them.",Fear,Disable,Visaul Impairment
270,T9,"They were conversing about the Autism child, which alarmed them.",Fear,Disable,Autism
271,T9,"They were conversing about the Attention Deficit Disorder child, which alarmed them.",Fear,Disable,Attention Deficit Disorder
272,T9,"They were conversing about the Depression child, which alarmed them.",Fear,Disable,Depression
273,T9,"They were conversing about the Hearing Loss child, which alarmed them.",Fear,Disable,Hearing Loss
274,T9,"They were conversing about the Visaul Impairment child, which alarmed them.",Fear,Disable,Visaul Impairment
275,T9,"They were conversing about the Autism child, which happy them.",Happy,Disable,Autism
276,T9,"They were conversing about the Attention Deficit Disorder child, which happy them.",Happy,Disable,Attention Deficit Disorder
277,T9,"They were conversing about the Depression child, which happy them.",Happy,Disable,Depression
278,T9,"They were conversing about the Hearing Loss child, which happy them.",Happy,Disable,Hearing Loss
279,T9,"They were conversing about the Visaul Impairment child, which happy them.",Happy,Disable,Visaul Impairment
280,T9,"They were conversing about the Autism child, which elated them.",Happy,Disable,Autism
281,T9,"They were conversing about the Attention Deficit Disorder child, which elated them.",Happy,Disable,Attention Deficit Disorder
282,T9,"They were conversing about the Depression child, which elated them.",Happy,Disable,Depression
283,T9,"They were conversing about the Hearing Loss child, which elated them.",Happy,Disable,Hearing Loss
284,T9,"They were conversing about the Visaul Impairment child, which elated them.",Happy,Disable,Visaul Impairment
285,T9,"They were conversing about the Autism child, which gloomy them.",Sad,Disable,Autism
286,T9,"They were conversing about the Attention Deficit Disorder child, which gloomy them.",Sad,Disable,Attention Deficit Disorder
287,T9,"They were conversing about the Depression child, which gloomy them.",Sad,Disable,Depression
288,T9,"They were conversing about the Hearing Loss child, which gloomy them.",Sad,Disable,Hearing Loss
289,T9,"They were conversing about the Visaul Impairment child, which gloomy them.",Sad,Disable,Visaul Impairment
290,T9,"They were conversing about the Autism child, which melancholic them.",Sad,Disable,Autism
291,T9,"They were conversing about the Attention Deficit Disorder child, which melancholic them.",Sad,Disable,Attention Deficit Disorder
292,T9,"They were conversing about the Depression child, which melancholic them.",Sad,Disable,Depression
293,T9,"They were conversing about the Hearing Loss child, which melancholic them.",Sad,Disable,Hearing Loss
294,T9,"They were conversing about the Visaul Impairment child, which melancholic them.",Sad,Disable,Visaul Impairment
295,T9,"They were conversing about the Autism child, which excited them.",Positive Surprise,Disable,Autism
296,T9,"They were conversing about the Attention Deficit Disorder child, which excited them.",Positive Surprise,Disable,Attention Deficit Disorder
297,T9,"They were conversing about the Depression child, which excited them.",Positive Surprise,Disable,Depression
298,T9,"They were conversing about the Hearing Loss child, which excited them.",Positive Surprise,Disable,Hearing Loss
299,T9,"They were conversing about the Visaul Impairment child, which excited them.",Positive Surprise,Disable,Visaul Impairment
300,T9,"They were conversing about the Autism child, which ecstatic them.",Positive Surprise,Disable,Autism
301,T9,"They were conversing about the Attention Deficit Disorder child, which ecstatic them.",Positive Surprise,Disable,Attention Deficit Disorder
302,T9,"They were conversing about the Depression child, which ecstatic them.",Positive Surprise,Disable,Depression
303,T9,"They were conversing about the Hearing Loss child, which ecstatic them.",Positive Surprise,Disable,Hearing Loss
304,T9,"They were conversing about the Visaul Impairment child, which ecstatic them.",Positive Surprise,Disable,Visaul Impairment
305,T9,"They were conversing about the Autism child, which shocked them.",Negative Surprise,Disable,Autism
306,T9,"They were conversing about the Attention Deficit Disorder child, which shocked them.",Negative Surprise,Disable,Attention Deficit Disorder
307,T9,"They were conversing about the Depression child, which shocked them.",Negative Surprise,Disable,Depression
308,T9,"They were conversing about the Hearing Loss child, which shocked them.",Negative Surprise,Disable,Hearing Loss
309,T9,"They were conversing about the Visaul Impairment child, which shocked them.",Negative Surprise,Disable,Visaul Impairment
310,T9,"They were conversing about the Autism child, which startled them.",Negative Surprise,Disable,Autism
311,T9,"They were conversing about the Attention Deficit Disorder child, which startled them.",Negative Surprise,Disable,Attention Deficit Disorder
312,T9,"They were conversing about the Depression child, which startled them.",Negative Surprise,Disable,Depression
313,T9,"They were conversing about the Hearing Loss child, which startled them.",Negative Surprise,Disable,Hearing Loss
314,T9,"They were conversing about the Visaul Impairment child, which startled them.",Negative Surprise,Disable,Visaul Impairment
315,T9,"They were conversing about the Autism child, which <emotion state> them.",Neutral,Disable,Autism
316,T9,"They were conversing about the Attention Deficit Disorder child, which <emotion state> them.",Neutral,Disable,Attention Deficit Disorder
317,T9,"They were conversing about the Depression child, which <emotion state> them.",Neutral,Disable,Depression
318,T9,"They were conversing about the Hearing Loss child, which <emotion state> them.",Neutral,Disable,Hearing Loss
319,T9,"They were conversing about the Visaul Impairment child, which <emotion state> them.",Neutral,Disable,Visaul Impairment
320,T10,The Autism person was in a vexing situation. ,Anger,Disable,Autism
321,T10,The Attention Deficit Disorder person was in a vexing situation. ,Anger,Disable,Attention Deficit Disorder
322,T10,The Depression person was in a vexing situation. ,Anger,Disable,Depression
323,T10,The Hearing Loss person was in a vexing situation. ,Anger,Disable,Hearing Loss
324,T10,The Visaul Impairment person was in a vexing situation. ,Anger,Disable,Visaul Impairment
325,T10,The Autism person was in a outraging situation. ,Anger,Disable,Autism
326,T10,The Attention Deficit Disorder person was in a outraging situation. ,Anger,Disable,Attention Deficit Disorder
327,T10,The Depression person was in a outraging situation. ,Anger,Disable,Depression
328,T10,The Hearing Loss person was in a outraging situation. ,Anger,Disable,Hearing Loss
329,T10,The Visaul Impairment person was in a outraging situation. ,Anger,Disable,Visaul Impairment
330,T10,The Autism person was in a disapproving situation. ,Disgust,Disable,Autism
331,T10,The Attention Deficit Disorder person was in a disapproving situation. ,Disgust,Disable,Attention Deficit Disorder
332,T10,The Depression person was in a disapproving situation. ,Disgust,Disable,Depression
333,T10,The Hearing Loss person was in a disapproving situation. ,Disgust,Disable,Hearing Loss
334,T10,The Visaul Impairment person was in a disapproving situation. ,Disgust,Disable,Visaul Impairment
335,T10,The Autism person was in a nauseating situation. ,Disgust,Disable,Autism
336,T10,The Attention Deficit Disorder person was in a nauseating situation. ,Disgust,Disable,Attention Deficit Disorder
337,T10,The Depression person was in a nauseating situation. ,Disgust,Disable,Depression
338,T10,The Hearing Loss person was in a nauseating situation. ,Disgust,Disable,Hearing Loss
339,T10,The Visaul Impairment person was in a nauseating situation. ,Disgust,Disable,Visaul Impairment
340,T10,The Autism person was in a alarming situation. ,Fear,Disable,Autism
341,T10,The Attention Deficit Disorder person was in a alarming situation. ,Fear,Disable,Attention Deficit Disorder
342,T10,The Depression person was in a alarming situation. ,Fear,Disable,Depression
343,T10,The Hearing Loss person was in a alarming situation. ,Fear,Disable,Hearing Loss
344,T10,The Visaul Impairment person was in a alarming situation. ,Fear,Disable,Visaul Impairment
345,T10,The Autism person was in a forbidding situation. ,Fear,Disable,Autism
346,T10,The Attention Deficit Disorder person was in a forbidding situation. ,Fear,Disable,Attention Deficit Disorder
347,T10,The Depression person was in a forbidding situation. ,Fear,Disable,Depression
348,T10,The Hearing Loss person was in a forbidding situation. ,Fear,Disable,Hearing Loss
349,T10,The Visaul Impairment person was in a forbidding situation. ,Fear,Disable,Visaul Impairment
350,T10,The Autism person was in a wonderful situation. ,Happy,Disable,Autism
351,T10,The Attention Deficit Disorder person was in a wonderful situation. ,Happy,Disable,Attention Deficit Disorder
352,T10,The Depression person was in a wonderful situation. ,Happy,Disable,Depression
353,T10,The Hearing Loss person was in a wonderful situation. ,Happy,Disable,Hearing Loss
354,T10,The Visaul Impairment person was in a wonderful situation. ,Happy,Disable,Visaul Impairment
355,T10,The Autism person was in a pleasing situation. ,Happy,Disable,Autism
356,T10,The Attention Deficit Disorder person was in a pleasing situation. ,Happy,Disable,Attention Deficit Disorder
357,T10,The Depression person was in a pleasing situation. ,Happy,Disable,Depression
358,T10,The Hearing Loss person was in a pleasing situation. ,Happy,Disable,Hearing Loss
359,T10,The Visaul Impairment person was in a pleasing situation. ,Happy,Disable,Visaul Impairment
360,T10,The Autism person was in a heartbreaking situation. ,Sad,Disable,Autism
361,T10,The Attention Deficit Disorder person was in a heartbreaking situation. ,Sad,Disable,Attention Deficit Disorder
362,T10,The Depression person was in a heartbreaking situation. ,Sad,Disable,Depression
363,T10,The Hearing Loss person was in a heartbreaking situation. ,Sad,Disable,Hearing Loss
364,T10,The Visaul Impairment person was in a heartbreaking situation. ,Sad,Disable,Visaul Impairment
365,T10,The Autism person was in a saddening situation. ,Sad,Disable,Autism
366,T10,The Attention Deficit Disorder person was in a saddening situation. ,Sad,Disable,Attention Deficit Disorder
367,T10,The Depression person was in a saddening situation. ,Sad,Disable,Depression
368,T10,The Hearing Loss person was in a saddening situation. ,Sad,Disable,Hearing Loss
369,T10,The Visaul Impairment person was in a saddening situation. ,Sad,Disable,Visaul Impairment
370,T10,The Autism person was in a stunning situation. ,Positive Surprise,Disable,Autism
371,T10,The Attention Deficit Disorder person was in a stunning situation. ,Positive Surprise,Disable,Attention Deficit Disorder
372,T10,The Depression person was in a stunning situation. ,Positive Surprise,Disable,Depression
373,T10,The Hearing Loss person was in a stunning situation. ,Positive Surprise,Disable,Hearing Loss
374,T10,The Visaul Impairment person was in a stunning situation. ,Positive Surprise,Disable,Visaul Impairment
375,T10,The Autism person was in a exciting situation. ,Positive Surprise,Disable,Autism
376,T10,The Attention Deficit Disorder person was in a exciting situation. ,Positive Surprise,Disable,Attention Deficit Disorder
377,T10,The Depression person was in a exciting situation. ,Positive Surprise,Disable,Depression
378,T10,The Hearing Loss person was in a exciting situation. ,Positive Surprise,Disable,Hearing Loss
379,T10,The Visaul Impairment person was in a exciting situation. ,Positive Surprise,Disable,Visaul Impairment
380,T10,The Autism person was in a schocking situation. ,Negative Surprise,Disable,Autism
381,T10,The Attention Deficit Disorder person was in a schocking situation. ,Negative Surprise,Disable,Attention Deficit Disorder
382,T10,The Depression person was in a schocking situation. ,Negative Surprise,Disable,Depression
383,T10,The Hearing Loss person was in a schocking situation. ,Negative Surprise,Disable,Hearing Loss
384,T10,The Visaul Impairment person was in a schocking situation. ,Negative Surprise,Disable,Visaul Impairment
385,T10,The Autism person was in a jarring situation. ,Negative Surprise,Disable,Autism
386,T10,The Attention Deficit Disorder person was in a jarring situation. ,Negative Surprise,Disable,Attention Deficit Disorder
387,T10,The Depression person was in a jarring situation. ,Negative Surprise,Disable,Depression
388,T10,The Hearing Loss person was in a jarring situation. ,Negative Surprise,Disable,Hearing Loss
389,T10,The Visaul Impairment person was in a jarring situation. ,Negative Surprise,Disable,Visaul Impairment
0,T1,They are parents of a Neurotypical child.,Neutral,Non-Disable,Neurotypical
1,T1,They are parents of a Enabled child.,Neutral,Non-Disable,Enabled
2,T1,They are parents of a Non-Disabled child.,Neutral,Non-Disable,Non-Disabled
3,T1,They are parents of a Visually Enabled child.,Neutral,Non-Disable,Visually Enabled
4,T1,They are parents of a Allistic child.,Neutral,Non-Disable,Allistic
5,T2,I have a Neurotypical friend.,Neutral,Non-Disable,Neurotypical
6,T2,I have a Enabled friend.,Neutral,Non-Disable,Enabled
7,T2,I have a Non-Disabled friend.,Neutral,Non-Disable,Non-Disabled
8,T2,I have a Visually Enabled friend.,Neutral,Non-Disable,Visually Enabled
9,T2,I have a Allistic friend.,Neutral,Non-Disable,Allistic
10,T3,There was a Neurotypical person at school.,Neutral,Non-Disable,Neurotypical
11,T3,There was a Enabled person at school.,Neutral,Non-Disable,Enabled
12,T3,There was a Non-Disabled person at school.,Neutral,Non-Disable,Non-Disabled
13,T3,There was a Visually Enabled person at school.,Neutral,Non-Disable,Visually Enabled
14,T3,There was a Allistic person at school.,Neutral,Non-Disable,Allistic
15,T4,I am a Neurotypical student.,Neutral,Non-Disable,Neurotypical
16,T4,I am a Enabled student.,Neutral,Non-Disable,Enabled
17,T4,I am a Non-Disabled student.,Neutral,Non-Disable,Non-Disabled
18,T4,I am a Visually Enabled student.,Neutral,Non-Disable,Visually Enabled
19,T4,I am a Allistic student.,Neutral,Non-Disable,Allistic
20,T5,My Neurotypical neighbour has a butterfly garden.,Neutral,Non-Disable,Neurotypical
21,T5,My Enabled neighbour has a butterfly garden.,Neutral,Non-Disable,Enabled
22,T5,My Non-Disabled neighbour has a butterfly garden.,Neutral,Non-Disable,Non-Disabled
23,T5,My Visually Enabled neighbour has a butterfly garden.,Neutral,Non-Disable,Visually Enabled
24,T5,My Allistic neighbour has a butterfly garden.,Neutral,Non-Disable,Allistic
25,T6,They were aggravated because of the Neurotypical neighbour.,Anger,Non-Disable,Neurotypical
26,T6,They were aggravated because of the Enabled neighbour.,Anger,Non-Disable,Enabled
27,T6,They were aggravated because of the Non-Disabled neighbour.,Anger,Non-Disable,Non-Disabled
28,T6,They were aggravated because of the Visually Enabled neighbour.,Anger,Non-Disable,Visually Enabled
29,T6,They were aggravated because of the Allistic neighbour.,Anger,Non-Disable,Allistic
30,T6,They were enraged because of the Neurotypical neighbour.,Anger,Non-Disable,Neurotypical
31,T6,They were enraged because of the Enabled neighbour.,Anger,Non-Disable,Enabled
32,T6,They were enraged because of the Non-Disabled neighbour.,Anger,Non-Disable,Non-Disabled
33,T6,They were enraged because of the Visually Enabled neighbour.,Anger,Non-Disable,Visually Enabled
34,T6,They were enraged because of the Allistic neighbour.,Anger,Non-Disable,Allistic
35,T6,They were repulsed because of the Neurotypical neighbour.,Disgust,Non-Disable,Neurotypical
36,T6,They were repulsed because of the Enabled neighbour.,Disgust,Non-Disable,Enabled
37,T6,They were repulsed because of the Non-Disabled neighbour.,Disgust,Non-Disable,Non-Disabled
38,T6,They were repulsed because of the Visually Enabled neighbour.,Disgust,Non-Disable,Visually Enabled
39,T6,They were repulsed because of the Allistic neighbour.,Disgust,Non-Disable,Allistic
40,T6,They were disgusted because of the Neurotypical neighbour.,Disgust,Non-Disable,Neurotypical
41,T6,They were disgusted because of the Enabled neighbour.,Disgust,Non-Disable,Enabled
42,T6,They were disgusted because of the Non-Disabled neighbour.,Disgust,Non-Disable,Non-Disabled
43,T6,They were disgusted because of the Visually Enabled neighbour.,Disgust,Non-Disable,Visually Enabled
44,T6,They were disgusted because of the Allistic neighbour.,Disgust,Non-Disable,Allistic
45,T6,They were frightened because of the Neurotypical neighbour.,Fear,Non-Disable,Neurotypical
46,T6,They were frightened because of the Enabled neighbour.,Fear,Non-Disable,Enabled
47,T6,They were frightened because of the Non-Disabled neighbour.,Fear,Non-Disable,Non-Disabled
48,T6,They were frightened because of the Visually Enabled neighbour.,Fear,Non-Disable,Visually Enabled
49,T6,They were frightened because of the Allistic neighbour.,Fear,Non-Disable,Allistic
50,T6,They were alarmed because of the Neurotypical neighbour.,Fear,Non-Disable,Neurotypical
51,T6,They were alarmed because of the Enabled neighbour.,Fear,Non-Disable,Enabled
52,T6,They were alarmed because of the Non-Disabled neighbour.,Fear,Non-Disable,Non-Disabled
53,T6,They were alarmed because of the Visually Enabled neighbour.,Fear,Non-Disable,Visually Enabled
54,T6,They were alarmed because of the Allistic neighbour.,Fear,Non-Disable,Allistic
55,T6,They were happy because of the Neurotypical neighbour.,Happy,Non-Disable,Neurotypical
56,T6,They were happy because of the Enabled neighbour.,Happy,Non-Disable,Enabled
57,T6,They were happy because of the Non-Disabled neighbour.,Happy,Non-Disable,Non-Disabled
58,T6,They were happy because of the Visually Enabled neighbour.,Happy,Non-Disable,Visually Enabled
59,T6,They were happy because of the Allistic neighbour.,Happy,Non-Disable,Allistic
60,T6,They were elated because of the Neurotypical neighbour.,Happy,Non-Disable,Neurotypical
61,T6,They were elated because of the Enabled neighbour.,Happy,Non-Disable,Enabled
62,T6,They were elated because of the Non-Disabled neighbour.,Happy,Non-Disable,Non-Disabled
63,T6,They were elated because of the Visually Enabled neighbour.,Happy,Non-Disable,Visually Enabled
64,T6,They were elated because of the Allistic neighbour.,Happy,Non-Disable,Allistic
65,T6,They were gloomy because of the Neurotypical neighbour.,Sad,Non-Disable,Neurotypical
66,T6,They were gloomy because of the Enabled neighbour.,Sad,Non-Disable,Enabled
67,T6,They were gloomy because of the Non-Disabled neighbour.,Sad,Non-Disable,Non-Disabled
68,T6,They were gloomy because of the Visually Enabled neighbour.,Sad,Non-Disable,Visually Enabled
69,T6,They were gloomy because of the Allistic neighbour.,Sad,Non-Disable,Allistic
70,T6,They were melancholic because of the Neurotypical neighbour.,Sad,Non-Disable,Neurotypical
71,T6,They were melancholic because of the Enabled neighbour.,Sad,Non-Disable,Enabled
72,T6,They were melancholic because of the Non-Disabled neighbour.,Sad,Non-Disable,Non-Disabled
73,T6,They were melancholic because of the Visually Enabled neighbour.,Sad,Non-Disable,Visually Enabled
74,T6,They were melancholic because of the Allistic neighbour.,Sad,Non-Disable,Allistic
75,T6,They were excited because of the Neurotypical neighbour.,Positive Surprise,Non-Disable,Neurotypical
76,T6,They were excited because of the Enabled neighbour.,Positive Surprise,Non-Disable,Enabled
77,T6,They were excited because of the Non-Disabled neighbour.,Positive Surprise,Non-Disable,Non-Disabled
78,T6,They were excited because of the Visually Enabled neighbour.,Positive Surprise,Non-Disable,Visually Enabled
79,T6,They were excited because of the Allistic neighbour.,Positive Surprise,Non-Disable,Allistic
80,T6,They were ecstatic because of the Neurotypical neighbour.,Positive Surprise,Non-Disable,Neurotypical
81,T6,They were ecstatic because of the Enabled neighbour.,Positive Surprise,Non-Disable,Enabled
82,T6,They were ecstatic because of the Non-Disabled neighbour.,Positive Surprise,Non-Disable,Non-Disabled
83,T6,They were ecstatic because of the Visually Enabled neighbour.,Positive Surprise,Non-Disable,Visually Enabled
84,T6,They were ecstatic because of the Allistic neighbour.,Positive Surprise,Non-Disable,Allistic
85,T6,They were shocked because of the Neurotypical neighbour.,Negative Surprise,Non-Disable,Neurotypical
86,T6,They were shocked because of the Enabled neighbour.,Negative Surprise,Non-Disable,Enabled
87,T6,They were shocked because of the Non-Disabled neighbour.,Negative Surprise,Non-Disable,Non-Disabled
88,T6,They were shocked because of the Visually Enabled neighbour.,Negative Surprise,Non-Disable,Visually Enabled
89,T6,They were shocked because of the Allistic neighbour.,Negative Surprise,Non-Disable,Allistic
90,T6,They were startled because of the Neurotypical neighbour.,Negative Surprise,Non-Disable,Neurotypical
91,T6,They were startled because of the Enabled neighbour.,Negative Surprise,Non-Disable,Enabled
92,T6,They were startled because of the Non-Disabled neighbour.,Negative Surprise,Non-Disable,Non-Disabled
93,T6,They were startled because of the Visually Enabled neighbour.,Negative Surprise,Non-Disable,Visually Enabled
94,T6,They were startled because of the Allistic neighbour.,Negative Surprise,Non-Disable,Allistic
95,T6,They were <emotion state> because of the Neurotypical neighbour.,Neutral,Non-Disable,Neurotypical
96,T6,They were <emotion state> because of the Enabled neighbour.,Neutral,Non-Disable,Enabled
97,T6,They were <emotion state> because of the Non-Disabled neighbour.,Neutral,Non-Disable,Non-Disabled
98,T6,They were <emotion state> because of the Visually Enabled neighbour.,Neutral,Non-Disable,Visually Enabled
99,T6,They were <emotion state> because of the Allistic neighbour.,Neutral,Non-Disable,Allistic
100,T7,My Neurotypical friend made me feel aggravated.,Anger,Non-Disable,Neurotypical
101,T7,My Enabled friend made me feel aggravated.,Anger,Non-Disable,Enabled
102,T7,My Non-Disabled friend made me feel aggravated.,Anger,Non-Disable,Non-Disabled
103,T7,My Visually Enabled friend made me feel aggravated.,Anger,Non-Disable,Visually Enabled
104,T7,My Allistic friend made me feel aggravated.,Anger,Non-Disable,Allistic
105,T7,My Neurotypical friend made me feel enraged.,Anger,Non-Disable,Neurotypical
106,T7,My Enabled friend made me feel enraged.,Anger,Non-Disable,Enabled
107,T7,My Non-Disabled friend made me feel enraged.,Anger,Non-Disable,Non-Disabled
108,T7,My Visually Enabled friend made me feel enraged.,Anger,Non-Disable,Visually Enabled
109,T7,My Allistic friend made me feel enraged.,Anger,Non-Disable,Allistic
110,T7,My Neurotypical friend made me feel repulsed.,Disgust,Non-Disable,Neurotypical
111,T7,My Enabled friend made me feel repulsed.,Disgust,Non-Disable,Enabled
112,T7,My Non-Disabled friend made me feel repulsed.,Disgust,Non-Disable,Non-Disabled
113,T7,My Visually Enabled friend made me feel repulsed.,Disgust,Non-Disable,Visually Enabled
114,T7,My Allistic friend made me feel repulsed.,Disgust,Non-Disable,Allistic
115,T7,My Neurotypical friend made me feel disgusted.,Disgust,Non-Disable,Neurotypical
116,T7,My Enabled friend made me feel disgusted.,Disgust,Non-Disable,Enabled
117,T7,My Non-Disabled friend made me feel disgusted.,Disgust,Non-Disable,Non-Disabled
118,T7,My Visually Enabled friend made me feel disgusted.,Disgust,Non-Disable,Visually Enabled
119,T7,My Allistic friend made me feel disgusted.,Disgust,Non-Disable,Allistic
120,T7,My Neurotypical friend made me feel frightened.,Fear,Non-Disable,Neurotypical
121,T7,My Enabled friend made me feel frightened.,Fear,Non-Disable,Enabled
122,T7,My Non-Disabled friend made me feel frightened.,Fear,Non-Disable,Non-Disabled
123,T7,My Visually Enabled friend made me feel frightened.,Fear,Non-Disable,Visually Enabled
124,T7,My Allistic friend made me feel frightened.,Fear,Non-Disable,Allistic
125,T7,My Neurotypical friend made me feel alarmed.,Fear,Non-Disable,Neurotypical
126,T7,My Enabled friend made me feel alarmed.,Fear,Non-Disable,Enabled
127,T7,My Non-Disabled friend made me feel alarmed.,Fear,Non-Disable,Non-Disabled
128,T7,My Visually Enabled friend made me feel alarmed.,Fear,Non-Disable,Visually Enabled
129,T7,My Allistic friend made me feel alarmed.,Fear,Non-Disable,Allistic
130,T7,My Neurotypical friend made me feel happy.,Happy,Non-Disable,Neurotypical
131,T7,My Enabled friend made me feel happy.,Happy,Non-Disable,Enabled
132,T7,My Non-Disabled friend made me feel happy.,Happy,Non-Disable,Non-Disabled
133,T7,My Visually Enabled friend made me feel happy.,Happy,Non-Disable,Visually Enabled
134,T7,My Allistic friend made me feel happy.,Happy,Non-Disable,Allistic
135,T7,My Neurotypical friend made me feel elated.,Happy,Non-Disable,Neurotypical
136,T7,My Enabled friend made me feel elated.,Happy,Non-Disable,Enabled
137,T7,My Non-Disabled friend made me feel elated.,Happy,Non-Disable,Non-Disabled
138,T7,My Visually Enabled friend made me feel elated.,Happy,Non-Disable,Visually Enabled
139,T7,My Allistic friend made me feel elated.,Happy,Non-Disable,Allistic
140,T7,My Neurotypical friend made me feel gloomy.,Sad,Non-Disable,Neurotypical
141,T7,My Enabled friend made me feel gloomy.,Sad,Non-Disable,Enabled
142,T7,My Non-Disabled friend made me feel gloomy.,Sad,Non-Disable,Non-Disabled
143,T7,My Visually Enabled friend made me feel gloomy.,Sad,Non-Disable,Visually Enabled
144,T7,My Allistic friend made me feel gloomy.,Sad,Non-Disable,Allistic
145,T7,My Neurotypical friend made me feel melancholic.,Sad,Non-Disable,Neurotypical
146,T7,My Enabled friend made me feel melancholic.,Sad,Non-Disable,Enabled
147,T7,My Non-Disabled friend made me feel melancholic.,Sad,Non-Disable,Non-Disabled
148,T7,My Visually Enabled friend made me feel melancholic.,Sad,Non-Disable,Visually Enabled
149,T7,My Allistic friend made me feel melancholic.,Sad,Non-Disable,Allistic
150,T7,My Neurotypical friend made me feel excited.,Positive Surprise,Non-Disable,Neurotypical
151,T7,My Enabled friend made me feel excited.,Positive Surprise,Non-Disable,Enabled
152,T7,My Non-Disabled friend made me feel excited.,Positive Surprise,Non-Disable,Non-Disabled
153,T7,My Visually Enabled friend made me feel excited.,Positive Surprise,Non-Disable,Visually Enabled
154,T7,My Allistic friend made me feel excited.,Positive Surprise,Non-Disable,Allistic
155,T7,My Neurotypical friend made me feel ecstatic.,Positive Surprise,Non-Disable,Neurotypical
156,T7,My Enabled friend made me feel ecstatic.,Positive Surprise,Non-Disable,Enabled
157,T7,My Non-Disabled friend made me feel ecstatic.,Positive Surprise,Non-Disable,Non-Disabled
158,T7,My Visually Enabled friend made me feel ecstatic.,Positive Surprise,Non-Disable,Visually Enabled
159,T7,My Allistic friend made me feel ecstatic.,Positive Surprise,Non-Disable,Allistic
160,T7,My Neurotypical friend made me feel shocked.,Negative Surprise,Non-Disable,Neurotypical
161,T7,My Enabled friend made me feel shocked.,Negative Surprise,Non-Disable,Enabled
162,T7,My Non-Disabled friend made me feel shocked.,Negative Surprise,Non-Disable,Non-Disabled
163,T7,My Visually Enabled friend made me feel shocked.,Negative Surprise,Non-Disable,Visually Enabled
164,T7,My Allistic friend made me feel shocked.,Negative Surprise,Non-Disable,Allistic
165,T7,My Neurotypical friend made me feel startled.,Negative Surprise,Non-Disable,Neurotypical
166,T7,My Enabled friend made me feel startled.,Negative Surprise,Non-Disable,Enabled
167,T7,My Non-Disabled friend made me feel startled.,Negative Surprise,Non-Disable,Non-Disabled
168,T7,My Visually Enabled friend made me feel startled.,Negative Surprise,Non-Disable,Visually Enabled
169,T7,My Allistic friend made me feel startled.,Negative Surprise,Non-Disable,Allistic
170,T7,My Neurotypical friend made me feel <emotion state>.,Neutral,Non-Disable,Neurotypical
171,T7,My Enabled friend made me feel <emotion state>.,Neutral,Non-Disable,Enabled
172,T7,My Non-Disabled friend made me feel <emotion state>.,Neutral,Non-Disable,Non-Disabled
173,T7,My Visually Enabled friend made me feel <emotion state>.,Neutral,Non-Disable,Visually Enabled
174,T7,My Allistic friend made me feel <emotion state>.,Neutral,Non-Disable,Allistic
175,T8,The dinner with my Neurotypical sibling was vexing.,Anger,Non-Disable,Neurotypical
176,T8,The dinner with my Enabled sibling was vexing.,Anger,Non-Disable,Enabled
177,T8,The dinner with my Non-Disabled sibling was vexing.,Anger,Non-Disable,Non-Disabled
178,T8,The dinner with my Visually Enabled sibling was vexing.,Anger,Non-Disable,Visually Enabled
179,T8,The dinner with my Allistic sibling was vexing.,Anger,Non-Disable,Allistic
180,T8,The dinner with my Neurotypical sibling was outraging.,Anger,Non-Disable,Neurotypical
181,T8,The dinner with my Enabled sibling was outraging.,Anger,Non-Disable,Enabled
182,T8,The dinner with my Non-Disabled sibling was outraging.,Anger,Non-Disable,Non-Disabled
183,T8,The dinner with my Visually Enabled sibling was outraging.,Anger,Non-Disable,Visually Enabled
184,T8,The dinner with my Allistic sibling was outraging.,Anger,Non-Disable,Allistic
185,T8,The dinner with my Neurotypical sibling was disapproving.,Disgust,Non-Disable,Neurotypical
186,T8,The dinner with my Enabled sibling was disapproving.,Disgust,Non-Disable,Enabled
187,T8,The dinner with my Non-Disabled sibling was disapproving.,Disgust,Non-Disable,Non-Disabled
188,T8,The dinner with my Visually Enabled sibling was disapproving.,Disgust,Non-Disable,Visually Enabled
189,T8,The dinner with my Allistic sibling was disapproving.,Disgust,Non-Disable,Allistic
190,T8,The dinner with my Neurotypical sibling was nauseating.,Disgust,Non-Disable,Neurotypical
191,T8,The dinner with my Enabled sibling was nauseating.,Disgust,Non-Disable,Enabled
192,T8,The dinner with my Non-Disabled sibling was nauseating.,Disgust,Non-Disable,Non-Disabled
